strategy,num_decks,s17_h17,penetration,bet_size,card_counting,mean_bankroll,std_dev,CI95,profit_realized,casino_advantage,total_player_win,total_ties,total_computer_win,median,q1,q3,min_bankroll,max_bankroll,bet_mean,bet_median,max_bet,percent5,percent95
basic,6,S17,0.75,true,ZEN,10084.25,3197.1,"(10021.58, 10146.92)",51.12,-0.39,439069,94160,492072,10050.0,8475.0,11675.0,-11700.0,30625.0,302.48,100.0,3000,4950.0,15177.50000000001
basic,6,S17,0.75,true,Hi-Opt 2,10045.2,3050.5,"(9985.4, 10104.99)",50.57,-0.22,438893,93855,492455,10050.0,8500.0,11575.0,-6575.0,29900.0,302.16,100.0,3000,5175.0,14900.0
basic,6,S17,0.75,true,Wong Halves,10011.02,2064.15,"(9970.56, 10051.48)",49.48,-0.07,438823,94055,492269,10000.0,8850.0,11150.0,-1975.0,24050.0,301.69,100.0,3000,6750.0,13375.0
basic,6,S17,0.75,true,Revere RAPC,10187.52,5115.09,"(10087.25, 10287.78)",51.24,-0.59,439572,93586,492038,10100.0,7675.0,12600.0,-18600.0,43725.0,301.71,100.0,3000,1972.500000000001,18800.0
basic,6,S17,0.75,true*2,Hi-Lo,10104.18,3538.47,"(10034.82, 10173.54)",50.94,-0.45,439173,93448,492395,10100.0,8300.0,11850.0,-9300.0,31500.0,301.47,100.0,3000,4500.0,15950.0
basic,6,S17,0.75,true*2,KISS3,10133.57,3535.04,"(10064.28, 10202.86)",51.53,-0.57,438835,94195,492219,10100.0,8400.0,11900.0,-9350.0,32450.0,301.23,100.0,3000,4400.0,15900.0
basic,6,S17,0.75,true*2,ZEN,10187.09,5433.91,"(10080.58, 10293.6)",51.47,-0.55,439158,93375,492703,10150.0,7500.0,12900.0,-17000.0,41050.0,301.33,100.0,3000,1250.0,19250.0
basic,6,S17,0.75,true*2,Hi-Opt 2,10214.83,5164.51,"(10113.59, 10316.06)",52.0,-0.66,439726,93741,491679,10150.0,7750.0,12700.0,-15600.0,35850.0,301.38,100.0,3000,1650.0,19000.0
basic,6,S17,0.75,true*2,Wong Halves,10143.3,3678.14,"(10071.21, 10215.4)",51.36,-0.6,439194,93921,492267,10100.0,8250.0,11950.0,-9100.0,36800.0,301.17,100.0,3000,4245.000000000002,16255.000000000018
basic,6,S17,0.75,true*2,Revere RAPC,10306.99,7490.18,"(10160.17, 10453.81)",51.86,-0.65,439084,93562,492466,10250.0,6250.0,14400.0,-30850.0,49100.0,301.68,100.0,3000,-2104.999999999998,22550.0
basic,6,S17,0.75,true+2,Hi-Lo,10001.47,3264.62,"(9937.48, 10065.46)",49.82,-0.01,438473,93399,493216,10000.0,8075.0,11975.0,-6400.0,25250.0,301.55,100.0,3000,4675.0,15275.0
basic,6,S17,0.75,true+2,KISS3,10068.94,3286.81,"(10004.52, 10133.37)",51.3,-0.26,439427,93871,492065,10100.0,8075.0,12050.0,-6175.0,25800.0,301.42,100.0,3000,4725.0,15400.0
basic,6,S17,0.75,true+2,ZEN,10114.19,4348.04,"(10028.97, 10199.42)",51.6,-0.35,439250,93734,492300,10150.0,7700.0,12600.0,-16100.0,34500.0,301.47,100.0,3000,2897.500000000001,17177.500000000007
basic,6,S17,0.75,true+2,Hi-Opt 2,10155.52,4305.38,"(10071.13, 10239.92)",51.08,-0.49,439244,93729,492249,10100.0,7725.0,12525.0,-11675.0,33575.0,301.5,100.0,3000,3250.0,17300.0
basic,6,S17,0.75,true+2,Wong Halves,10089.88,3356.43,"(10024.09, 10155.68)",50.88,-0.33,440090,93515,491697,10075.0,8100.0,12100.0,-7000.0,24475.0,301.38,100.0,3000,4625.0,15527.50000000001
basic,6,S17,0.75,true+2,Revere RAPC,10202.09,6093.82,"(10082.64, 10321.54)",51.8,-0.48,438637,93324,493512,10225.0,6862.5,13575.0,-24675.0,41950.0,301.72,100.0,3000,200.0,20275.0
basic,6,S17,0.75,true-2,Hi-Lo,9993.4,1453.18,"(9964.91, 10021.88)",48.86,0.05,439417,94203,491722,10000.0,9100.0,10850.0,600.0,21025.0,301.16,100.0,3000,7725.0,12350.0
basic,6,S17,0.75,true-2,KISS3,9973.94,1439.91,"(9945.72, 10002.17)",48.46,0.21,438943,93654,492684,9950.0,9100.0,10850.0,1500.0,22975.0,300.61,100.0,3000,7700.0,12250.0
basic,6,S17,0.75,true-2,ZEN,10027.24,2390.98,"(9980.37, 10074.1)",49.61,-0.17,439484,93528,492197,10000.0,8800.0,11225.0,-6300.0,27250.0,300.18,100.0,3000,6300.0,13675.0
basic,6,S17,0.75,true-2,Hi-Opt 2,10020.25,2280.02,"(9975.56, 10064.95)",49.69,-0.13,439496,93272,492380,10000.0,8875.0,11150.0,-6850.0,27350.0,299.74,100.0,3000,6500.0,13525.0
basic,6,S17,0.75,true-2,Wong Halves,10000.47,1492.33,"(9971.21, 10029.72)",49.9,-0.0,439647,93450,491925,10000.0,9075.0,10900.0,-1450.0,18975.0,299.2,100.0,3000,7650.0,12350.0
basic,6,S17,0.75,true-2,Revere RAPC,10170.94,4293.4,"(10086.78, 10255.1)",51.59,-0.68,438797,93972,492146,10125.0,8200.0,12150.0,-15125.0,37050.0,299.04,100.0,3000,3100.0,17352.500000000007
basic,6,S17,0.9,running,Hi-Lo,9949.61,5565.84,"(9840.51, 10058.71)",49.75,0.14,439762,93700,491717,10000.0,7200.0,12700.0,-26100.0,41200.0,299.17,100.0,3000,895.0000000000017,18950.0
basic,6,S17,0.9,running,KISS3,9880.16,5471.25,"(9772.91, 9987.4)",48.45,0.34,438181,93562,493254,9900.0,7250.0,12550.0,-23350.0,45750.0,299.29,100.0,3000,900.0,18800.0
basic,6,S17,0.9,running,ZEN,9979.96,7815.79,"(9826.76, 10133.16)",50.22,0.04,439003,93922,492350,10050.0,5800.0,14200.0,-37550.0,52550.0,299.87,100.0,3000,-3350.0,22855.00000000002
basic,6,S17,0.9,running,Hi-Opt 2,10115.51,7683.12,"(9964.91, 10266.11)",50.58,-0.24,439639,94404,491306,10100.0,6050.0,14200.0,-32900.0,56050.0,300.39,100.0,3000,-2650.0,22850.0
basic,6,S17,0.9,running,Wong Halves,9973.59,5630.69,"(9863.22, 10083.96)",49.65,0.07,439322,93377,492543,10000.0,7250.0,12750.0,-20100.0,43575.0,300.54,100.0,3000,472.50000000000085,19227.500000000007
basic,6,S17,0.9,running,Revere RAPC,9747.72,9978.14,"(9552.14, 9943.31)",48.88,0.38,438327,94322,492462,9850.0,4050.0,15450.0,-39350.0,60950.0,301.56,100.0,3000,-6550.0,26250.0
basic,6,S17,0.9,true,Hi-Lo,10243.11,3076.56,"(10182.8, 10303.41)",52.2,-1.22,440325,93963,490868,10150.0,8600.0,11750.0,-10950.0,30875.0,301.24,100.0,3000,5522.500000000001,15425.0
basic,6,S17,0.9,true,KISS3,10141.51,3083.56,"(10081.07, 10201.95)",51.08,-0.71,439390,94016,492196,10075.0,8550.0,11650.0,-12225.0,28100.0,300.92,100.0,3000,5250.0,15325.0
basic,6,S17,0.9,true,ZEN,10280.82,4594.97,"(10190.75, 10370.89)",51.44,-1.01,438316,94009,492937,10125.0,7950.0,12525.0,-20475.0,37075.0,300.83,100.0,3000,3047.500000000001,18175.0
basic,6,S17,0.9,true,Hi-Opt 2,10217.43,4287.36,"(10133.4, 10301.47)",51.33,-0.81,438831,93642,492771,10100.0,7975.0,12300.0,-13825.0,35200.0,300.71,100.0,3000,3300.0,17402.500000000007
basic,6,S17,0.9,true,Wong Halves,10123.72,3190.54,"(10061.19, 10186.26)",51.2,-0.6,438835,93760,492512,10100.0,8500.0,11675.0,-6500.0,27975.0,300.42,100.0,3000,5000.0,15400.0
basic,6,S17,0.9,true,Revere RAPC,10285.86,6315.82,"(10162.06, 10409.66)",51.94,-0.73,438963,93471,492412,10225.0,6975.0,13475.0,-24225.0,47050.0,300.66,100.0,3000,-125.0,20952.500000000007
basic,6,S17,0.9,true*2,Hi-Lo,10256.75,4913.13,"(10160.45, 10353.06)",51.39,-0.86,438441,93739,493037,10150.0,7750.0,12700.0,-17600.0,38400.0,300.63,100.0,3000,2200.0,18550.0
basic,6,S17,0.9,true*2,KISS3,10255.28,4953.31,"(10158.19, 10352.37)",51.66,-0.85,438948,93859,492273,10150.0,7700.0,12725.0,-13300.0,43750.0,300.61,100.0,3000,2450.0,18650.0
basic,6,S17,0.9,true*2,ZEN,10356.23,6619.31,"(10226.48, 10485.97)",51.7,-0.86,438619,93445,492681,10200.0,6850.0,13850.0,-24200.0,42850.0,300.9,100.0,3000,-350.0,21450.0
basic,6,S17,0.9,true*2,Hi-Opt 2,10336.86,6488.38,"(10209.68, 10464.05)",51.7,-0.84,439637,93512,492081,10200.0,6950.0,13750.0,-25000.0,47550.0,301.17,100.0,3000,-250.0,21250.0
basic,6,S17,0.9,true*2,Wong Halves,10355.85,4997.34,"(10257.89, 10453.81)",52.53,-1.16,439607,93329,492338,10250.0,7750.0,12900.0,-13750.0,35700.0,301.17,100.0,3000,2250.0,18900.0
basic,6,S17,0.9,true*2,Revere RAPC,10518.02,8393.66,"(10353.49, 10682.55)",53.3,-0.95,440016,93780,491460,10500.0,5850.0,15150.0,-29300.0,63250.0,301.83,100.0,3000,-3500.0,24250.0
basic,6,S17,0.9,true+2,Hi-Lo,10217.32,4234.45,"(10134.32, 10300.32)",51.91,-0.71,439384,93691,491985,10200.0,7850.0,12575.0,-13675.0,34750.0,301.83,100.0,3000,3422.500000000001,17152.500000000007
basic,6,S17,0.9,true+2,KISS3,10196.3,4166.37,"(10114.63, 10277.96)",51.46,-0.64,439418,94031,491938,10150.0,7850.0,12525.0,-14075.0,35200.0,301.83,100.0,3000,3475.0,17050.0
basic,6,S17,0.9,true+2,ZEN,10294.22,5510.53,"(10186.2, 10402.23)",52.35,-0.77,439145,93195,492737,10225.0,7275.0,13275.0,-18900.0,38875.0,302.03,100.0,3000,1325.0,19450.0
basic,6,S17,0.9,true+2,Hi-Opt 2,10285.58,5387.48,"(10179.98, 10391.18)",52.06,-0.76,438827,94095,492423,10250.0,7350.0,13200.0,-21375.0,46200.0,302.21,100.0,3000,1550.0,19202.500000000007
basic,6,S17,0.9,true+2,Wong Halves,10207.05,4346.58,"(10121.85, 10292.25)",51.5,-0.66,439003,93505,492480,10125.0,7775.0,12650.0,-13150.0,33525.0,302.22,100.0,3000,3147.500000000001,17450.0
basic,6,S17,0.9,true+2,Revere RAPC,10390.12,7244.16,"(10248.12, 10532.12)",52.09,-0.8,438991,93483,492842,10300.0,6350.0,14300.0,-31450.0,51275.0,302.71,100.0,3000,-1500.0,22300.0
basic,6,S17,0.9,true-2,Hi-Lo,10103.04,2367.73,"(10056.63, 10149.45)",50.18,-0.66,439207,93832,492419,10050.0,8850.0,11250.0,-1975.0,24925.0,302.29,100.0,3000,6475.0,14025.0
basic,6,S17,0.9,true-2,KISS3,10064.86,2449.95,"(10016.84, 10112.88)",49.77,-0.41,439254,93786,492304,10000.0,8800.0,11300.0,-5850.0,29950.0,301.87,100.0,3000,6300.0,14000.0
basic,6,S17,0.9,true-2,ZEN,10164.88,3715.78,"(10092.04, 10237.71)",50.66,-0.75,439019,93820,492437,10050.0,8350.0,11900.0,-13100.0,31375.0,301.62,100.0,3000,4297.500000000001,16475.0
basic,6,S17,0.9,true-2,Hi-Opt 2,10226.98,3585.53,"(10156.7, 10297.26)",51.87,-1.07,439843,93950,491505,10100.0,8450.0,11900.0,-14475.0,34025.0,301.35,100.0,3000,4575.0,16177.50000000001
basic,6,S17,0.9,true-2,Wong Halves,10115.02,2527.26,"(10065.48, 10164.56)",49.71,-0.71,438836,93480,492583,10000.0,8750.0,11350.0,-2600.0,26725.0,300.95,100.0,3000,6300.0,14350.0
basic,6,S17,0.9,true-2,Revere RAPC,10310.2,5613.04,"(10200.18, 10420.23)",51.3,-0.95,438540,93867,492621,10125.0,7375.0,13075.0,-19900.0,41250.0,301.0,100.0,3000,1322.500000000001,19777.500000000007
basic,1,H17,0.25,running,Hi-Lo,9919.65,2247.66,"(9875.59, 9963.71)",47.86,0.47,438693,90831,490441,9900.0,8400.0,11400.0,0.0,18350.0,166.32,100.0,2200,6200.0,13600.0
basic,1,H17,0.25,running,KISS3,9973.86,2309.38,"(9928.59, 10019.13)",49.09,0.15,438613,91202,489992,10000.0,8450.0,11500.0,1350.0,18500.0,167.4,100.0,2200,6250.0,13800.0
basic,1,H17,0.25,running,ZEN,9921.32,3864.83,"(9845.57, 9997.08)",49.04,0.31,438242,90883,490622,9950.0,7350.0,12400.0,-7250.0,24300.0,193.62,100.0,3000,3600.0,16350.0
basic,1,H17,0.25,running,Hi-Opt 2,9869.84,3546.46,"(9800.33, 9939.36)",48.41,0.55,438032,91260,490541,9900.0,7500.0,12200.0,-5550.0,24900.0,203.17,100.0,3000,4100.0,15800.0
basic,1,H17,0.25,running,Wong Halves,9980.42,2353.86,"(9934.28, 10026.56)",49.24,0.11,438433,90995,490362,9975.0,8450.0,11550.0,-125.0,22325.0,197.27,100.0,3000,6100.0,13850.0
basic,1,H17,0.25,running,Revere RAPC,9611.59,6435.04,"(9485.45, 9737.72)",46.99,0.99,438173,90529,491003,9600.0,5350.0,13800.0,-14950.0,38450.0,228.5,100.0,3000,-754.9999999999983,20300.0
basic,1,H17,0.25,true,Hi-Lo,10117.02,2866.01,"(10060.84, 10173.2)",50.74,-0.6,437894,91167,490318,10100.0,8200.0,12000.0,250.0,20900.0,223.31,100.0,3000,5550.0,14950.0
basic,1,H17,0.25,true,KISS3,10128.2,2987.7,"(10069.63, 10186.76)",51.88,-0.64,437907,91016,490704,10150.0,8150.0,12100.0,-750.0,21400.0,219.94,100.0,3000,5200.0,15050.0
basic,1,H17,0.25,true,ZEN,10213.98,4688.34,"(10122.08, 10305.88)",51.07,-0.77,438352,91116,490258,10150.0,7050.0,13275.0,-12550.0,29650.0,225.98,100.0,3000,2600.0,18050.0
basic,1,H17,0.25,true,Hi-Opt 2,10175.32,4433.99,"(10088.41, 10262.24)",51.56,-0.66,438634,90600,490476,10200.0,7250.0,13200.0,-7550.0,26900.0,229.45,100.0,3000,2850.0,17300.0
basic,1,H17,0.25,true,Wong Halves,10158.02,3002.36,"(10099.16, 10216.87)",51.55,-0.78,438820,91180,489808,10150.0,8150.0,12100.0,-1000.0,22450.0,226.58,100.0,3000,5295.000000000002,15150.0
basic,1,H17,0.25,true,Revere RAPC,10426.33,6607.07,"(10296.82, 10555.84)",52.65,-1.12,438500,90807,490449,10450.0,6050.0,14900.0,-16900.0,35250.0,238.83,100.0,3000,-450.0,21150.0
basic,1,H17,0.25,true*2,Hi-Lo,10294.6,5097.51,"(10194.68, 10394.52)",52.05,-0.99,438761,91113,489859,10250.0,6900.0,13650.0,-8850.0,30000.0,242.8,100.0,3000,1900.0,18750.0
basic,1,H17,0.25,true*2,KISS3,10244.51,5076.25,"(10145.01, 10344.01)",50.93,-0.81,438454,91018,490209,10150.0,6950.0,13550.0,-8200.0,32650.0,246.62,100.0,3000,2050.0,18600.0
basic,1,H17,0.25,true*2,ZEN,10299.62,6808.1,"(10166.18, 10433.07)",51.49,-0.76,437464,91111,491382,10300.0,5700.0,14850.0,-12400.0,36850.0,255.99,100.0,3000,-854.9999999999983,21500.0
basic,1,H17,0.25,true*2,Hi-Opt 2,10236.23,6668.95,"(10105.51, 10366.96)",50.98,-0.62,438238,91174,490357,10150.0,5650.0,14750.0,-15050.0,37950.0,263.33,100.0,3000,-550.0,21055.00000000002
basic,1,H17,0.25,true*2,Wong Halves,10273.14,5303.7,"(10169.18, 10377.1)",51.72,-0.89,438584,91242,490009,10250.0,6750.0,13800.0,-15150.0,30500.0,265.51,100.0,3000,1650.0,19050.0
basic,1,H17,0.25,true*2,Revere RAPC,10459.41,8051.88,"(10301.58, 10617.24)",51.73,-0.97,438006,91155,490442,10400.0,4925.0,15800.0,-19150.0,39450.0,276.47,100.0,3000,-2650.0,23800.0
basic,1,H17,0.25,true+2,Hi-Lo,10146.67,4042.15,"(10067.44, 10225.9)",51.12,-0.49,437385,91153,491154,10150.0,7400.0,12850.0,-5100.0,26000.0,277.49,100.0,3000,3550.0,16800.0
basic,1,H17,0.25,true+2,KISS3,10131.65,4164.17,"(10050.02, 10213.27)",50.88,-0.43,438076,91228,490385,10100.0,7350.0,12900.0,-6450.0,30200.0,278.69,100.0,3000,3300.0,16955.00000000002
basic,1,H17,0.25,true+2,ZEN,10300.91,5727.19,"(10188.65, 10413.17)",52.01,-0.79,438449,90723,490389,10300.0,6450.0,14100.0,-12950.0,33400.0,283.18,100.0,3000,950.0,19700.0
basic,1,H17,0.25,true+2,Hi-Opt 2,10176.82,5423.62,"(10070.51, 10283.13)",51.2,-0.48,437646,91339,490892,10150.0,6600.0,13800.0,-12400.0,33700.0,286.67,100.0,3000,1250.0,19100.0
basic,1,H17,0.25,true+2,Wong Halves,10218.93,4220.92,"(10136.2, 10301.67)",51.94,-0.71,438727,90816,489962,10200.0,7400.0,12950.0,-5400.0,27600.0,287.34,100.0,3000,3395.000000000002,17250.0
basic,1,H17,0.25,true+2,Revere RAPC,10373.89,7247.83,"(10231.82, 10515.96)",51.94,-0.8,438460,90953,490369,10350.0,5600.0,15200.0,-17500.0,41700.0,294.47,100.0,3000,-1554.9999999999982,22300.0
basic,1,H17,0.25,true-2,Hi-Lo,10071.02,2090.41,"(10030.04, 10111.99)",51.0,-0.46,438806,90859,490299,10050.0,8650.0,11450.0,1250.0,17900.0,288.72,100.0,3000,6650.0,13500.0
basic,1,H17,0.25,true-2,KISS3,10040.32,2166.93,"(9997.85, 10082.8)",50.24,-0.26,437783,91166,490795,10050.0,8650.0,11450.0,350.0,18850.0,283.54,100.0,3000,6450.0,13600.0
basic,1,H17,0.25,true-2,ZEN,10208.97,3901.61,"(10132.49, 10285.45)",52.15,-0.91,438896,90992,489843,10250.0,7700.0,12750.0,-6850.0,26150.0,281.41,100.0,3000,3700.0,16500.0
basic,1,H17,0.25,true-2,Hi-Opt 2,10190.32,3604.36,"(10119.67, 10260.98)",51.51,-0.88,438809,90997,489814,10150.0,7850.0,12550.0,-4600.0,24300.0,278.93,100.0,3000,4250.0,16200.0
basic,1,H17,0.25,true-2,Wong Halves,10088.6,2264.45,"(10044.21, 10132.99)",50.87,-0.56,438557,91175,489971,10100.0,8600.0,11550.0,650.0,19200.0,274.69,100.0,3000,6450.0,13900.0
basic,1,H17,0.25,true-2,Revere RAPC,10409.43,5975.2,"(10292.3, 10526.55)",51.87,-1.21,438910,91191,489649,10300.0,6425.0,14350.0,-14200.0,32150.0,276.61,100.0,3000,650.0,20400.0
basic,1,H17,0.5,running,Hi-Lo,10003.78,2502.95,"(9954.71, 10052.84)",49.99,-0.02,438056,91138,490463,10000.0,8400.0,11650.0,650.0,20450.0,273.53,100.0,3000,5850.0,14050.0
basic,1,H17,0.5,running,KISS3,9989.41,2519.19,"(9940.03, 10038.79)",49.16,0.06,438463,90676,490604,9950.0,8350.0,11650.0,-850.0,21050.0,270.69,100.0,3000,5950.0,14200.0
basic,1,H17,0.5,running,ZEN,10099.03,4331.76,"(10014.13, 10183.94)",50.69,-0.36,438649,91082,489984,10100.0,7300.0,12900.0,-8250.0,29900.0,270.78,100.0,3000,3050.0,17300.0
basic,1,H17,0.5,running,Hi-Opt 2,10076.84,4084.58,"(9996.78, 10156.91)",50.26,-0.29,438226,90947,490314,10050.0,7400.0,12750.0,-6100.0,28500.0,270.46,100.0,3000,3350.0,16805.00000000002
basic,1,H17,0.5,running,Wong Halves,9998.27,2649.22,"(9946.34, 10050.2)",49.56,0.01,438333,89852,491500,10000.0,8300.0,11700.0,-2200.0,21775.0,268.12,100.0,3000,5625.0,14350.0
basic,1,H17,0.5,running,Revere RAPC,10048.96,7033.78,"(9911.09, 10186.84)",49.89,-0.11,438314,91036,490544,10000.0,5350.0,14700.0,-17150.0,46050.0,272.48,100.0,3000,-1450.0,21655.00000000002
basic,1,H17,0.5,true,Hi-Lo,10335.97,3893.37,"(10259.66, 10412.29)",53.56,-1.34,439091,90695,489958,10350.0,7800.0,12800.0,-8750.0,25750.0,271.76,100.0,3000,4000.0,16800.0
basic,1,H17,0.5,true,KISS3,10325.44,3822.72,"(10250.51, 10400.37)",52.7,-1.28,439529,90810,489427,10300.0,7850.0,12850.0,-8350.0,29850.0,271.15,100.0,3000,4100.0,16600.0
basic,1,H17,0.5,true,ZEN,10464.25,6004.02,"(10346.56, 10581.94)",52.82,-1.26,437543,91005,491214,10450.0,6450.0,14350.0,-16000.0,35650.0,273.45,100.0,3000,800.0,20255.00000000002
basic,1,H17,0.5,true,Hi-Opt 2,10434.76,5751.22,"(10322.03, 10547.49)",52.69,-1.23,438609,90476,490580,10400.0,6650.0,14250.0,-14150.0,36000.0,275.27,100.0,3000,1150.0,19850.0
basic,1,H17,0.5,true,Wong Halves,10285.53,4014.09,"(10206.85, 10364.21)",52.86,-1.1,438323,90879,490514,10300.0,7650.0,12850.0,-6200.0,27100.0,274.76,100.0,3000,3650.0,16900.0
basic,1,H17,0.5,true,Revere RAPC,10726.67,7931.64,"(10571.2, 10882.15)",53.17,-1.48,437838,91035,491042,10650.0,5400.0,15950.0,-17350.0,43750.0,279.68,100.0,3000,-2204.999999999998,23950.0
basic,1,H17,0.5,true*2,Hi-Lo,10636.41,6431.52,"(10510.35, 10762.48)",53.56,-1.63,438669,90806,490206,10600.0,6400.0,14850.0,-14800.0,37200.0,282.09,100.0,3000,100.0,21450.0
basic,1,H17,0.5,true*2,KISS3,10541.67,6428.35,"(10415.67, 10667.68)",53.54,-1.37,438498,90912,490613,10600.0,6300.0,14650.0,-15750.0,41000.0,284.48,100.0,3000,100.0,21200.0
basic,1,H17,0.5,true*2,ZEN,10701.9,8152.29,"(10542.1, 10861.69)",53.77,-1.38,439167,90512,490392,10750.0,5300.0,16050.0,-23400.0,45100.0,289.21,100.0,3000,-2650.0,24050.0
basic,1,H17,0.5,true*2,Hi-Opt 2,10594.11,7954.11,"(10438.2, 10750.03)",52.46,-1.2,437816,91075,490781,10500.0,5250.0,15900.0,-21800.0,41900.0,293.44,100.0,3000,-2400.0,23750.0
basic,1,H17,0.5,true*2,Wong Halves,10631.85,6571.19,"(10503.05, 10760.66)",53.94,-1.57,438660,90493,490654,10650.0,6250.0,14800.0,-14750.0,39800.0,295.62,100.0,3000,-50.0,21650.0
basic,1,H17,0.5,true*2,Revere RAPC,10744.17,9246.99,"(10562.92, 10925.43)",53.23,-1.26,438797,90855,490103,10800.0,4650.0,16800.0,-32300.0,52000.0,301.5,100.0,3000,-4200.0,26100.0
basic,1,H17,0.5,true+2,Hi-Lo,10452.71,5041.01,"(10353.9, 10551.52)",53.48,-1.27,438769,90866,490147,10450.0,7050.0,13850.0,-11600.0,30400.0,302.47,100.0,3000,2200.0,18650.0
basic,1,H17,0.5,true+2,KISS3,10448.52,5118.3,"(10348.2, 10548.85)",52.8,-1.24,438745,90958,490094,10400.0,7050.0,13800.0,-10950.0,31800.0,303.49,100.0,3000,2100.0,18950.0
basic,1,H17,0.5,true+2,ZEN,10707.98,6891.72,"(10572.89, 10843.06)",53.95,-1.53,438644,90418,490615,10700.0,6100.0,15200.0,-13900.0,40350.0,306.41,100.0,3000,-750.0,22200.0
basic,1,H17,0.5,true+2,Hi-Opt 2,10660.42,6701.03,"(10529.07, 10791.77)",53.62,-1.47,437861,90821,491088,10650.0,6250.0,14950.0,-16150.0,41950.0,308.99,100.0,3000,-150.0,21800.0
basic,1,H17,0.5,true+2,Wong Halves,10401.39,5237.16,"(10298.73, 10504.05)",52.7,-1.1,437890,90430,491175,10400.0,6950.0,13850.0,-15200.0,32050.0,309.89,100.0,3000,1900.0,18950.0
basic,1,H17,0.5,true+2,Revere RAPC,10796.38,8592.75,"(10627.95, 10964.81)",53.32,-1.42,438123,91068,490366,10700.0,5050.0,16450.0,-23550.0,49100.0,314.37,100.0,3000,-3250.0,25000.0
basic,1,H17,0.5,true-2,Hi-Lo,10219.89,2956.76,"(10161.93, 10277.84)",52.72,-1.14,438443,90820,490465,10200.0,8300.0,12150.0,-2700.0,22850.0,312.09,100.0,3000,5350.0,15050.0
basic,1,H17,0.5,true-2,KISS3,10173.25,2963.89,"(10115.15, 10231.34)",51.92,-0.89,438467,90505,490659,10150.0,8250.0,12100.0,-3900.0,23300.0,309.92,100.0,3000,5300.0,15055.000000000018
basic,1,H17,0.5,true-2,ZEN,10561.81,5165.34,"(10460.56, 10663.06)",54.27,-1.84,439105,90834,489657,10500.0,7250.0,13950.0,-10600.0,34200.0,309.75,100.0,3000,2100.0,19050.0
basic,1,H17,0.5,true-2,Hi-Opt 2,10294.39,4889.86,"(10198.54, 10390.24)",51.65,-1.02,438756,90756,490601,10200.0,7100.0,13450.0,-9350.0,30400.0,309.31,100.0,3000,2400.0,18500.0
basic,1,H17,0.5,true-2,Wong Halves,10262.48,3098.33,"(10201.75, 10323.21)",52.89,-1.31,439537,90746,489541,10250.0,8250.0,12250.0,-2250.0,24950.0,307.4,100.0,3000,5200.0,15300.0
basic,1,H17,0.5,true-2,Revere RAPC,10687.19,7468.97,"(10540.79, 10833.6)",53.79,-1.55,438922,91365,489345,10700.0,5700.0,15650.0,-18100.0,37450.0,309.51,100.0,3000,-1650.0,23100.0
basic,2,H17,0.25,running,Hi-Lo,9819.82,2804.7,"(9764.84, 9874.79)",46.94,0.9,437969,92449,492515,9850.0,8000.0,11600.0,-800.0,21400.0,195.59,100.0,3000,5200.0,14450.0
basic,2,H17,0.25,running,KISS3,9854.75,2860.11,"(9798.68, 9910.81)",47.91,0.72,438686,92554,491985,9850.0,8000.0,11700.0,-2450.0,23600.0,196.33,100.0,3000,5150.0,14550.0
basic,2,H17,0.25,running,ZEN,9741.04,4884.34,"(9645.3, 9836.78)",47.79,0.85,438913,92151,491926,9750.0,6500.0,12900.0,-8300.0,33800.0,230.19,100.0,3000,1700.0,17750.0
basic,2,H17,0.25,running,Hi-Opt 2,9689.99,4482.8,"(9602.12, 9777.86)",46.89,1.08,438116,92506,492518,9700.0,6750.0,12650.0,-9150.0,28250.0,243.09,100.0,3000,2350.0,17000.0
basic,2,H17,0.25,running,Wong Halves,9853.27,2964.11,"(9795.16, 9911.37)",47.62,0.7,439272,92336,491130,9850.0,7900.0,11750.0,-4200.0,23075.0,235.24,100.0,3000,4975.0,14725.0
basic,2,H17,0.25,running,Revere RAPC,9393.33,7523.65,"(9245.86, 9540.81)",46.67,1.31,438983,92532,491590,9400.0,4350.0,14300.0,-20100.0,39200.0,271.72,100.0,3000,-2900.0,21850.0
basic,2,H17,0.25,true,Hi-Lo,9984.13,1485.08,"(9955.02, 10013.24)",48.96,0.12,438514,92621,491890,9975.0,9000.0,10975.0,4300.0,15350.0,251.27,100.0,3000,7550.0,12450.0
basic,2,H17,0.25,true,KISS3,9968.09,1468.07,"(9939.32, 9996.87)",48.89,0.24,438410,92390,492065,9975.0,8950.0,10975.0,3375.0,15825.0,235.95,100.0,3000,7550.0,12375.0
basic,2,H17,0.25,true,ZEN,10001.97,2131.97,"(9960.18, 10043.76)",50.11,-0.01,438317,92558,492128,10025.0,8650.0,11400.0,1225.0,18425.0,227.71,100.0,3000,6447.500000000001,13450.0
basic,2,H17,0.25,true,Hi-Opt 2,9997.14,2011.57,"(9957.71, 10036.57)",50.15,0.02,438296,92538,492339,10025.0,8650.0,11350.0,1700.0,18200.0,220.54,100.0,3000,6650.0,13250.0
basic,2,H17,0.25,true,Wong Halves,9973.47,1514.76,"(9943.78, 10003.16)",49.19,0.2,437836,93032,492289,10000.0,8950.0,11000.0,3850.0,15775.0,212.35,100.0,3000,7500.0,12450.0
